"SYN.Flag.Count","Total.Fwd.Packets","Total.Backward.Packets","Flow.Duration","Flow.Packets.s","Flow.Bytes.s","Fwd.Packet.Length.Mean","Bwd.Packet.Length.Mean","Bwd.IAT.Mean","ACK.Flag.Count","Active.Mean","Label","Inbound"
0,2,0,9,222222.222222222,1333333.33333333,6,0,0,0,0,"0",1
0,2,0,1,2e+06,3.7e+07,18.5,0,0,0,0,"0",0
0,2,2,46427,86.1567622288754,4997.09220927478,44,72,3,0,0,"0",0
0,1,1,40220,49.7265042267529,298.359025360517,6,6,0,0,0,"0",0
0,2,0,2,1e+06,6e+06,6,0,0,0,0,"0",0
0,52,0,114469731,0.454268561179724,0,0,0,0,0,6,"0",0
0,18,14,109707,291.686036442524,68099.5743206906,91.0555555555556,416.571428571429,6326.15384615385,1,0,"0",0
0,2,0,3,666666.666666667,4e+06,6,0,0,0,0,"0",1
0,1,3,358,11173.1843575419,67039.1061452514,6,6,84,0,0,"0",1
0,1,2,106,28301.8867924528,169811.320754717,6,6,3,0,0,"0",1
0,72,111,117779405,1.55375211820776,1108.54694842447,56.6666666666667,1139.4954954955,1070156.00909091,1,387298.5,"0",0
0,126,223,116993576,2.98306977128385,2705.56735525376,24.6825396825397,1405.48878923767,526822.693693694,1,256776,"0",0
0,2,2,45554,87.8078763665101,5575.80014927339,31,96,3,0,0,"0",0
0,2,2,45311,88.2787844011388,6444.35126128313,32,114,3,0,0,"0",0
0,3,2,438,11415.5251141553,214611.872146119,27.3333333333333,6,3,0,0,"0",1
0,29,27,60767114,0.921551087649152,216.334117825638,75.8620689655172,405.407407407407,2334935.76923077,1,85083.6666666667,"0",0
0,2,2,20943,190.994604402426,12510.1465883589,45,86,3,0,0,"0",0
0,1,2,188,15957.4468085106,95744.6808510638,6,6,3,0,0,"0",1
0,42,0,114389158,0.367167664613809,0,0,0,0,0,61498.0833333333,"0",0
0,4,0,132,30303.0303030303,931818.181818182,30.75,0,0,0,0,"0",0
0,2,2,20702,193.218046565549,17003.1880977683,40,136,2,0,0,"0",0
0,2,2,26503,150.926310229031,4980.56823755801,25,41,3,0,0,"0",0
0,2,0,1,2e+06,1.2e+07,6,0,0,0,0,"0",1
0,1,2,54809,54.7355361345764,328.413216807459,6,6,3,0,0,"0",0
0,2,0,1,2e+06,3.7e+07,18.5,0,0,0,0,"0",0
0,2,2,20758,192.69679159842,9827.53637151941,43,59,2,0,0,"0",0
0,2,2,48526,82.4300375056671,5646.45756913819,30,107,2,0,0,"0",0
0,2,2,21043,190.08696478639,15206.9571829112,32,128,3,0,0,"0",0
0,2,2,20886,191.515847936417,10820.6454084075,34,79,1,0,0,"0",0
0,36,34,117331881,0.596598293689675,106.774048904918,68.3888888888889,296.058823529412,3554237.78787879,1,336000.5,"0",0
0,108,173,118359435,2.37412420902482,1818.39326961978,58.3148148148148,1207.66473988439,686778.552325581,1,784769,"0",0
0,2,0,1,2e+06,3.1e+07,15.5,0,0,0,0,"0",0
0,1,1,1,2e+06,0,0,0,0,0,0,"0",0
0,1,2,115630,25.9448240076105,0,0,0,3,0,0,"0",0
0,2,2,21284,187.934598759632,8457.05694418342,29,61,1,0,0,"0",0
0,2,0,2,1e+06,6e+06,6,0,0,0,0,"0",0
0,1,2,62,48387.0967741935,0,0,0,2,0,0,"0",1
0,34,33,117199307,0.571675735249868,100.239500562917,77.4705882352941,276.181818181818,3661628.625,1,152394,"0",0
0,12,6,111710871,0.161130244880107,4.77124558450538,28.0833333333333,32.6666666666667,11722625.6,0,62244.5,"0",0
0,4,0,448,8928.57142857143,287946.428571429,32.25,0,0,0,0,"0",0
0,2,2,46914,85.2623950206761,6181.52363899902,43,102,3,0,0,"0",0
0,2,2,20937,191.049338491665,9743.51626307494,43,59,2,0,0,"0",0
0,34,45,1661074,47.5595909634369,6073.17915998926,80.3529411764706,163.466666666667,36529.25,1,0,"0",0
0,1,1,41874,47.7623346229164,286.574007737498,6,6,0,0,0,"0",0
0,2,2,20941,191.012845613868,12606.8478105153,38,94,2,0,0,"0",0
0,2,2,20886,191.515847936417,6320.02298190175,25,41,3,0,0,"0",0
0,1,1,41283,48.4460916115592,290.676549669355,6,6,0,0,0,"0",0
0,4,0,270,14814.8148148148,477777.777777778,32.25,0,0,0,0,"0",0
0,52,0,113265735,0.459097360733147,0,0,0,0,0,5.33333333333333,"0",0
0,2,0,1,2e+06,3.7e+07,18.5,0,0,0,0,"0",0
0,2,2,55641,71.8894340504304,6398.15963048831,35,143,3,0,0,"0",0
0,6,0,418655,14.3316095591836,315.295410302039,22,0,0,0,0,"0",0
0,2,2,21011,190.376469468374,9518.82347341869,42,58,1,0,0,"0",0
0,2,2,20728,192.975685063682,12350.4438440756,38,90,2,0,0,"0",0
0,2,2,111527,35.8657544809777,2151.94526885866,31,89,3,0,0,"0",0
0,6,0,9012942,0.66570937658314,0,0,0,0,1,3006912,"0",1
0,2,2,23801,168.060165539263,12184.3620015966,43,102,3,0,0,"0",0
0,1,2,25378,118.212625108362,709.275750650169,6,6,2,0,0,"0",0
0,1,2,151,19867.5496688742,119205.298013245,6,6,1,0,0,"0",1
0,16,15,46118943,0.672174988919412,37.7718977644392,60,52.1333333333333,3293129.21428571,1,40617.25,"0",0
0,28,28,116858627,0.479211517691372,76.5369252541363,67.6428571428571,251.785714285714,4326581.11111111,1,254180.5,"0",0
0,2,2,20859,191.763747063618,8437.60487079918,36,52,3,0,0,"0",0
0,1,2,64,46875,0,0,0,2,0,0,"0",1
0,1,2,57521,52.1548651796735,0,0,0,3,0,0,"0",0
0,39,0,113356617,0.344046964633745,0,0,0,0,0,4.08333333333333,"0",0
0,28,25,59046512,0.897597473666184,171.390310066071,138.714285714286,249.44,2458524.41666667,1,272412,"0",0
0,31,28,115755538,0.509694836371457,22.7202952484226,33.6129032258065,56.7142857142857,4089873.51851852,1,36221.6363636364,"0",0
0,3,2,499,10020.0400801603,188376.753507014,27.3333333333333,6,2,0,0,"0",1
0,35,32,116764768,0.57380322119083,40.7828498404587,54.8,88.875,3610779.87096774,1,171301.454545455,"0",0
0,2,2,26526,150.795445977531,10329.4880494609,36,101,3,0,0,"0",0
0,32,45,1517072,50.7556661780061,6814.44255776918,86.25,168.4,33334.2045454546,1,0,"0",0
0,2,0,1,2e+06,5.3e+07,26.5,0,0,0,0,"0",0
0,14,12,30663006,0.847927303670097,88.9019165309494,64.4285714285714,152,2785596.90909091,1,29429.6666666667,"0",0
0,2,0,3,666666.666666667,4e+06,6,0,0,0,0,"0",0
0,3,0,4,750000,0,0,0,0,0,0,"0",1
0,32,30,110188983,0.562669681777533,26.3547218690638,42,52,3798305.34482759,1,52580.2727272727,"0",0
0,2,2,58947,67.8575669669364,3698.23739969803,31,78,3,0,0,"0",0
0,10,8,5090103,3.53627421684787,310.995671403899,125.5,41,20390.4285714286,1,0,"0",0
0,2,0,1,2e+06,5.3e+07,26.5,0,0,0,0,"0",0
0,2,2,20807,192.242995145864,6344.01883981352,25,41,3,0,0,"0",0
0,4,0,583,6861.06346483705,221269.296740995,32.25,0,0,0,0,"0",0
0,2,2,21059,189.94254238093,27161.783560473,31,255,3,0,0,"0",0
0,2,2,21610,185.0994909764,12031.466913466,37,93,3,0,0,"0",0
0,28,24,116982393,0.444511337701905,49.5459175638508,100.5,124.25,5083496.52173913,1,124627.5,"0",0
0,6,2,436,18348.623853211,224770.642201835,14.3333333333333,6,2,0,0,"0",1
0,1,4,70,71428.5714285714,342857.142857143,0,6,1,0,0,"0",1
0,2,0,1,2e+06,3.7e+07,18.5,0,0,0,0,"0",0
0,1,1,28859,69.3024706330781,0,0,0,0,0,0,"0",0
0,2,8,7192975,1.390245343547,0,0,0,1019678.42857143,1,0,"0",0
0,17,14,354285,87.500176411646,23410.5310696191,100.705882352941,470.142857142857,7816.61538461538,1,0,"0",0
0,8,2,53176777,0.18805201375781,6.11169044712883,29.125,46,2,0,62201,"0",0
0,2,8,7114080,1.40566313564087,0,0,0,1008450.85714286,1,0,"0",0
0,2,2,20631,193.882991614561,15510.6393291648,32,128,3,0,0,"0",0
0,2,2,22089,181.085608221287,13762.5062248178,43,109,3,0,0,"0",0
0,1,1,40931,48.8627201876328,0,0,0,0,0,0,"0",0
0,4,0,4,1e+06,0,0,0,0,0,0,"0",1
0,2,2,45840,87.260034904014,3054.10122164049,27,43,2,0,0,"0",0
0,2,2,21331,187.520510055787,9751.06652290094,44,60,3,0,0,"0",0
0,1,3,57884,69.1037246907608,414.622348144565,6,6,1411,0,0,"0",0
0,3,0,248,12096.7741935484,72580.6451612903,6,0,0,0,0,"0",0
0,2,2,20857,191.782135494079,9780.88891019802,43,59,3,0,0,"0",0
0,2,0,1,2e+06,2.4e+07,12,0,0,0,0,"0",0
0,1,2,79,37974.6835443038,151898.734177215,0,6,2,0,0,"0",1
0,2,2,161,24844.7204968944,0,0,0,2,0,0,"0",0
0,6,0,9015053,0.665553491476977,0,0,0,0,1,3014463,"0",0
0,4,0,593,6745.36256323777,217537.942664418,32.25,0,0,0,0,"0",0
0,52,0,113700781,0.457340745970777,0,0,0,0,0,5.91666666666667,"0",0
0,4,0,101,39603.9603960396,1217821.78217822,30.75,0,0,0,0,"0",0
0,8,2,52238706,0.191428937768864,6.22144047748809,29.125,46,4,0,62306,"0",0
0,2,2,45225,88.4466556108347,6323.93587617468,37,106,2,0,0,"0",0
0,2,2,20748,192.789666473877,15808.7526508579,43,121,2,0,0,"0",0
0,2,2,24416,163.826998689384,7536.04193971166,32,60,2,0,0,"0",0
0,2,2,20863,191.72698077937,9778.07601974788,43,59,3,0,0,"0",0
0,14,10,5176908,4.63597189673836,1618.92001944018,97.0714285714286,702.2,14519.1111111111,1,0,"0",0
0,1,2,78,38461.5384615385,0,0,0,3,0,0,"0",1
0,2,2,22368,178.826895565093,11623.748211731,37,93,2,0,0,"0",0
0,28,33,266198,229.152735933403,104523.700403459,185.571428571429,685.69696969697,7042.8125,1,0,"0",0
0,1,3,227,17621.1453744493,105726.872246696,6,6,36.5,0,0,"0",1
0,2,2,20887,191.506678795423,24129.8415282233,37,215,4,0,0,"0",0
0,2,0,2,1e+06,6e+06,6,0,0,0,0,"0",0
1,4,3,15010,466.355762824783,6129.2471685543,6,22.6666666666667,6568,0,0,"0",0
0,2,2,21210,188.590287600189,9806.69495520981,44,60,3,0,0,"0",0
0,14,0,65372018,0.214158908173831,0,0,0,0,1,2419992,"0",1
0,1,3,238,16806.7226890756,2588235.29411765,616,0,1.5,0,0,"0",1
0,2,2,48064,83.2223701731025,4535.61917443409,31,78,3,0,0,"0",0
0,2,0,1,2e+06,3.1e+07,15.5,0,0,0,0,"0",0
0,1,2,55160,54.3872371283539,326.323422770123,6,6,2,0,0,"0",0
0,47,48,110586809,0.859053632698634,293.326123552403,518.851063829787,167.75,2350969.08510638,1,165704.818181818,"0",0
0,2,0,1,2e+06,3.1e+07,15.5,0,0,0,0,"0",0
0,39,0,112987508,0.345170901547806,0,0,0,0,0,4.41666666666667,"0",0
0,30,24,116417986,0.463845852822089,46.5735595185438,94.4,107.916666666667,5059833.60869565,1,137352,"0",0
0,1,2,115,26086.9565217391,156521.739130435,6,6,3,0,0,"0",1
0,2,0,3,666666.666666667,2.73e+08,409.5,0,0,0,0,"0",1
0,2,5,4997085,1.40081667612218,12.4072334170822,0,12.4,1197798.75,0,0,"0",0
0,12,13,84422,296.131340171993,157304.967899363,451.833333333333,604.461538461538,4966.58333333333,1,0,"0",0
0,3,2,14465,345.661942620118,5530.59108192188,22.6666666666667,6,3,0,0,"0",1
0,2,0,2,1e+06,6e+06,6,0,0,0,0,"0",0
0,2,2,46972,85.157114876948,5194.58400749383,35,87,1,0,0,"0",0
0,2,0,2,1e+06,6e+06,6,0,0,0,0,"0",1
0,2,8,7129367,1.40264907108864,0,0,0,1010603.28571429,1,0,"0",0
0,186,290,64518561,7.37772189308438,4880.99850832073,102.344086021505,1020.2724137931,222698.979238754,1,859667.4,"0",0
0,14,19,15480807,2.13167181788391,932.638718382058,119.571428571429,671.789473684211,856990.611111111,1,694034,"0",0
0,1,2,53647,55.9211139485899,223.684455794359,0,6,3,0,0,"0",0
0,2,2,62414,64.088185343032,4486.17297401224,38,102,3,0,0,"0",0
0,4,2,91831,65.3374132918078,1568.09791900339,18.5,35,1,0,0,"0",1
0,31,28,115740362,0.509761668103302,24.5204002385961,28.9032258064516,69.3571428571428,4173112.33333333,1,34117.6363636364,"0",0
0,1,2,93,32258.064516129,0,0,0,3,0,0,"0",1
0,2,0,2,1e+06,6e+06,6,0,0,0,0,"0",1
0,1,2,167,17964.0718562874,185628.74251497,0,15.5,3,0,0,"0",1
0,1,3,115,34782.6086956522,643478.260869565,0,24.6666666666667,48,0,0,"0",1
0,2,0,3,666666.666666667,4e+06,6,0,0,0,0,"0",0
0,2,0,1,2e+06,3.7e+07,18.5,0,0,0,0,"0",0
0,2,2,21158,189.053785802061,12477.549862936,38,94,3,0,0,"0",0
0,3,0,3,1e+06,6e+06,6,0,0,0,0,"0",1
0,3,0,5,6e+05,3600000,6,0,0,0,0,"0",1
0,2,2,54074,73.9727040721974,3550.68979546547,40,56,3,0,0,"0",0
0,2,0,1,2e+06,3.7e+07,18.5,0,0,0,0,"0",0
0,2,0,1,2e+06,2.4e+07,12,0,0,0,0,"0",0
0,2,2,21017,190.322120188419,9325.78388923252,41,57,2,0,0,"0",0
0,2,0,3,666666.666666667,0,0,0,0,0,0,"0",1
0,39,34,116221623,0.628110313000878,46.2736611413523,54.2051282051282,96,3373423.54545454,1,137110.363636364,"0",0
0,2,2,47329,84.5147795220689,5493.46066893448,37,93,3,0,0,"0",0
0,2,2,47202,84.7421719418669,8304.73285030295,90,106,2,0,0,"0",0
0,2,2,21124,189.358076121947,7384.96496875592,31,47,2,0,0,"0",0
0,2,0,3,666666.666666667,0,0,0,0,0,0,"0",1
0,2,2,48628,82.2571358065312,8061.19930904006,90,106,3,0,0,"0",0
0,2,2,21251,188.226436402993,13175.8505482095,43,97,2,0,0,"0",0
0,2,0,3,666666.666666667,4e+06,6,0,0,0,0,"0",0
0,2,0,3,666666.666666667,0,0,0,0,0,0,"0",1
0,1,2,2,1500000,6e+06,0,6,1,0,0,"0",1
0,1,2,79,37974.6835443038,0,0,0,2,0,0,"0",1
0,2,2,20805,192.261475606825,8844.02787791396,32,60,3,0,0,"0",0
0,2,2,20676,193.461017604953,15089.9593731863,38,118,2,0,0,"0",0
0,2,2,56196,71.1794433767528,3487.79272546089,41,57,3,0,0,"0",0
0,2,2,23264,171.939477303989,6705.63961485557,31,47,3,0,0,"0",0
0,2,2,20871,191.653490489196,7474.48612907863,31,47,3,0,0,"0",0
0,1,1,242,8264.46280991736,0,0,0,0,0,0,"0",1
0,2,2,54812,72.976720426184,6494.92811793038,35,143,2,0,0,"0",0
0,2,10,14341677,0.836722232692871,0,0,0,1588958.77777778,1,6340703,"0",0
0,2,2,20831,192.021506408718,10753.2043588882,24,88,1,0,0,"0",0
0,45,40,116067722,0.732331078230345,222.912964553573,422.2,171.85,2887667.84615385,1,26671.9090909091,"0",0
0,2,8,7235110,1.38214899289714,0,0,0,1025730.14285714,1,0,"0",0
0,2,2,20617,194.014648105932,9700.7324052966,42,58,3,0,0,"0",0
0,2,0,1,2e+06,3.7e+07,18.5,0,0,0,0,"0",0
0,2,2,20632,193.87359441644,8530.43815432338,36,52,2,0,0,"0",0
0,22,18,116890797,0.342199737075965,23.149812213189,89.0909090909091,41.4444444444445,6862169.05882353,1,256806,"0",0
0,1,3,55924,71.5256419426364,429.153851655819,6,6,2186,0,0,"0",0
0,2,2,20877,191.598409733199,15806.8688029889,40,125,2,0,0,"0",0
0,42,38,118051616,0.677669672899692,63.2604639651862,128.571428571429,54.421052631579,3188904.94594595,1,212847.5,"0",0
0,34,36,92905921,0.753450364051609,136.718950345479,105.647058823529,253.055555555555,2652119.37142857,1,178102.5,"0",0
0,17,19,557109,64.6193114812362,45969.4601954016,83.6470588235294,1273.05263157895,25265.8333333333,1,0,"0",0
0,16,0,117627383,0.136022749056655,40.8068247169964,300,0,0,0,5553660.66666667,"0",0
0,2,2,20687,193.358147628946,15081.9355150578,38,118,2,0,0,"0",0
0,12,0,1496826,8.0169638956031,400.848194780155,50,0,0,0,0,"0",1
0,2,2,20697,193.264724356187,9663.23621780934,42,58,3,0,0,"0",0
0,2,0,1,2e+06,3.1e+07,15.5,0,0,0,0,"0",0
0,2,2,21032,190.186382655002,13408.1399771776,40,101,3,0,0,"0",0
0,16,12,220492,126.988734285144,35452.533425249,105.0625,511.333333333333,9748.18181818182,1,0,"0",0
0,2,0,2,1e+06,0,0,0,0,0,0,"0",0
0,1,1,287,6968.64111498258,0,0,0,0,0,0,"0",1
0,2,2,20617,194.014648105932,13872.0473395741,37,106,3,0,0,"0",0
0,2,0,1,2e+06,3.1e+07,15.5,0,0,0,0,"0",0
0,11,9,62286,321.099444497961,138811.289856469,97.8181818181818,841.111111111111,2790.25,1,0,"0",0
0,3,0,2,1500000,0,0,0,0,0,0,"0",1
0,2,0,1,2e+06,3.7e+07,18.5,0,0,0,0,"0",0
0,22,18,116734147,0.342658947942627,23.1808778283187,89.0909090909091,41.4444444444445,6863067.35294118,1,134703.5,"0",0
0,2,2,20765,192.631832410306,12328.4372742596,38,90,3,0,0,"0",0
0,2,0,1,2e+06,3.7e+07,18.5,0,0,0,0,"0",0
0,2,0,2,1e+06,18500000,18.5,0,0,0,0,"0",0
0,2,2,21139,189.223709730829,13434.8833908889,43,99,2,0,0,"0",0
0,2,2,21131,189.295348066821,14197.1511050116,47,103,1,0,0,"0",0
0,1,2,110,27272.7272727273,0,0,0,2,0,0,"0",1
0,2,0,3,666666.666666667,4e+06,6,0,0,0,0,"0",0
0,4,0,25295520,0.158130767819756,0,0,0,0,0,2,"0",0
0,2,2,21880,182.815356489945,10237.6599634369,29,83,3,0,0,"0",0
0,2,2,21645,184.800184800185,14599.2145992146,31,127,3,0,0,"0",0
0,2,2,24432,163.719711853307,10969.2206941716,38,96,3,0,0,"0",0
0,29,26,61052284,0.900867197695667,151.869830127895,88.6896551724138,257.692307692308,2438378.32,1,142274.5,"0",0
0,2,0,1,2e+06,3.7e+07,18.5,0,0,0,0,"0",0
0,2,2,20732,192.93845263361,25178.4680686861,42,219,3,0,0,"0",0
0,1,2,55047,54.4988827729032,326.993296637419,6,6,2,0,0,"0",0
0,1,2,163,18404.9079754601,110429.447852761,6,6,2,0,0,"0",1
0,1,1,54855,36.4597575426123,218.758545255674,6,6,0,0,0,"0",0
0,2,2,26798,149.264870512725,7463.24352563624,42,58,3,0,0,"0",0
0,2,0,3,666666.666666667,4e+06,6,0,0,0,0,"0",1
0,2,2,20902,191.369246962013,12534.6856760119,45,86,1,0,0,"0",0
0,2,0,1,2e+06,3.7e+07,18.5,0,0,0,0,"0",0
0,2,2,46053,86.8564480055588,7730.22387249473,41,137,2,0,0,"0",0
0,2,2,20876,191.607587660471,8813.94903238168,32,60,3,0,0,"0",0
0,2,0,1,2e+06,0,0,0,0,0,0,"0",0
0,16,20,55166886,0.652565381341263,34.8759942694609,58.25,49.6,8241,0,226868,"0",0
0,3,0,4,750000,0,0,0,0,0,0,"0",1
0,2,0,1,2e+06,3.1e+07,15.5,0,0,0,0,"0",0
0,2,2,21050,190.023752969121,13586.6983372922,37,106,3,0,0,"0",0
0,1,2,124,24193.5483870968,145161.290322581,6,6,2,0,0,"0",1
0,1,2,113,26548.6725663717,159292.03539823,6,6,3,0,0,"0",1
0,2,0,2,1e+06,0,0,0,0,0,0,"0",1
0,2,0,1,2e+06,3.1e+07,15.5,0,0,0,0,"0",0
0,16,16,114707,278.971640789141,79777.1714019197,105.0625,466.875,5862.6,1,0,"0",0
0,2,2,20818,192.141416082237,12681.3334614276,38,94,3,0,0,"0",0
0,7,2,57209,157.317904525512,18388.7150623154,150.285714285714,0,2,1,0,"0",0
0,6,0,90012023,0.0666577619303145,0,0,0,0,0,2,"0",0
0,16,12,172136,162.662081145141,43262.3042245666,105.0625,480.5,9362.18181818182,1,0,"0",0
0,2,0,1,2e+06,3.7e+07,18.5,0,0,0,0,"0",0
0,2,0,2,1e+06,6e+06,6,0,0,0,0,"0",0
0,2,2,55847,71.6242591365695,5729.94073092556,32,128,3,0,0,"0",0
0,4,0,499510,8.00784769073692,48.0470861444215,6,0,0,0,0,"0",1
0,23,16,360282,108.248538644728,23254.0065837316,72.6086956521739,419.25,12680.7333333333,1,0,"0",0
0,14,12,143591,181.069844210292,51792.9396689208,119.214285714286,480.666666666667,9322.36363636364,1,0,"0",0
0,2,2,85283,46.9026652439525,2251.32793170972,48,48,2,0,0,"0",0
0,32,45,1592526,48.3508589498696,6471.47990048514,85.25,168.4,34970.8409090909,1,0,"0",0
0,2,2,111611,35.8387614124056,2401.19701463117,37,97,2,0,0,"0",0
0,1,2,88,34090.9090909091,204545.454545455,6,6,3,0,0,"0",1
0,36,36,117737650,0.611529107299152,121.167697843468,90.1111111111111,306.166666666667,3363169.4,1,280744,"0",0
0,16,21,15817689,2.33915333649562,453.795747280149,252.125,149.714285714286,788140.65,1,840296,"0",0
0,2,2,47071,84.9780119394107,5523.57077606169,37,93,3,0,0,"0",0
0,69,93,118826276,1.3633348233517,686.817787675177,211.449275362319,720.666666666667,1290914.69565217,1,720812.5,"0",0
0,2,0,2,1e+06,6e+06,6,0,0,0,0,"0",0
0,2,2,22156,180.538003249684,10651.7421917314,35,83,2,0,0,"0",0
0,2,0,2,1e+06,6e+06,6,0,0,0,0,"0",0
0,26,24,116682386,0.428513691860912,82.1717855512485,73.3076923076923,320.083333333333,5062305.95652174,1,299341.5,"0",0
0,2,2,21305,187.749354611594,15489.3217554565,31,134,2,0,0,"0",0
0,16,12,177466,157.776700889184,44047.8739589555,105.0625,511.333333333333,9565.81818181818,1,0,"0",0
0,1,2,92,32608.6956521739,195652.173913043,6,6,91,0,0,"0",1
0,4,0,499670,8.00528348710149,48.0317009226089,6,0,0,0,0,"0",1
0,2,0,3,666666.666666667,4e+06,6,0,0,0,0,"0",0
0,2,0,1,2e+06,1.2e+07,6,0,0,0,0,"0",1
0,4,0,1213,3297.60923330585,106347.897774114,32.25,0,0,0,0,"0",0
0,2,2,21368,187.195806813927,9734.18195432422,44,60,3,0,0,"0",0
0,1,3,56388,70.9370788110946,425.622472866567,6,6,818.5,0,0,"0",0
0,2,0,2,1e+06,6e+06,6,0,0,0,0,"0",0
0,33,29,116874760,0.530482372755247,166.742588391198,209.454545454546,433.655172413793,4171816.5,1,182664.5,"0",0
0,2,2,46255,86.4771376067452,10463.7336504162,44,198,2,0,0,"0",0
0,39,34,116523424,0.626483478549343,60.5543482827968,71.8461538461538,125.117647058823,3385593.84848485,1,149539.454545455,"0",0
0,2,2,20878,191.589232685123,11303.7647284223,43,75,2,0,0,"0",0
0,1,1,54811,36.4890259254529,218.934155552718,6,6,0,0,0,"0",0
0,3,0,2,1500000,9e+06,6,0,0,0,0,"0",1
0,24,38,75865748,0.817233094439404,62.5051505456718,130.25,42.5263157894737,2049321.43243243,0,121236,"0",0
0,2,0,2,1e+06,6e+06,6,0,0,0,0,"0",1
0,4,0,1248,3205.12820512821,103365.384615385,32.25,0,0,0,0,"0",0
0,42,0,114517598,0.366755858780761,0,0,0,0,0,4.33333333333333,"0",0
0,1,2,54,55555.5555555556,0,0,0,0,0,0,"0",1
0,90,83,89521472,1.93249726724779,543.713132867163,128.955555555556,446.602409638554,1090969.47560976,1,1837686.33333333,"0",0
0,1,2,147,20408.1632653061,122448.979591837,6,6,2,0,0,"0",1
0,2,2,45470,87.9700901693424,4574.44468880581,44,60,3,0,0,"0",0
0,2,2,24374,164.109296791663,11487.6507754164,43,97,3,0,0,"0",0
0,2,0,2,1e+06,0,0,0,0,0,0,"0",0
0,1,2,20,150000,9e+05,6,6,19,0,0,"0",1
0,2,2,20988,190.585096245474,9529.25481227368,42,58,2,0,0,"0",0
0,2,2,20663,193.582732420268,17325.654551614,47,132,3,0,0,"0",0
0,1,2,63,47619.0476190476,285714.285714286,6,6,3,0,0,"0",1
0,2,2,20658,193.629586600833,10843.2568496466,29,83,1,0,0,"0",0
0,1,2,216,13888.8888888889,83333.3333333333,6,6,2,0,0,"0",1
0,2,0,1,2e+06,3.7e+07,18.5,0,0,0,0,"0",0
0,2,0,3,666666.666666667,4e+06,6,0,0,0,0,"0",0
0,2,2,21084,189.717321191425,27509.0115727566,41,249,3,0,0,"0",0
0,2,2,20879,191.580056516117,15709.5646343216,43,121,3,0,0,"0",0
0,2,2,21299,187.802244236819,22536.2693084182,56,184,3,0,0,"0",0
0,2,0,1,2e+06,3.1e+07,15.5,0,0,0,0,"0",0
0,2,2,20716,193.087468623286,12936.8603977602,32,102,3,0,0,"0",0
0,2,0,3,666666.666666667,0,0,0,0,0,0,"0",1
0,4,4,2873225,2.7843277153721,276.344525750681,37,161.5,950750,0,0,"0",0
0,1,3,55407,72.1930442001913,433.158265201148,6,6,1477.5,0,0,"0",0
0,34,32,110209767,0.59885799413767,26.3497517420575,39.5294117647059,48.75,3553912.29032258,1,81548.8181818182,"0",0
0,2,2,25197,158.749057427472,6191.21323967139,31,47,2,0,0,"0",0
0,2,2,46059,86.8451334158362,6252.84960594021,42,102,2,0,0,"0",0
0,3,9,21137,567.724842692908,16180.1580167479,6,36,2601.75,0,0,"0",0
0,1,1,169,11834.3195266272,0,0,0,0,0,0,"0",0
0,2,0,1,2e+06,3.7e+07,18.5,0,0,0,0,"0",0
0,2,0,1,2e+06,3.1e+07,15.5,0,0,0,0,"0",0
0,1,1,54851,36.4624163643325,218.774498185995,6,6,0,0,0,"0",0
0,4,0,499954,8.00073606771823,48.0044164063094,6,0,0,0,0,"0",1
0,4,0,1245,3212.85140562249,103614.457831325,32.25,0,0,0,0,"0",0
0,1,1,26814,74.5879018423212,0,0,0,0,0,0,"0",0
0,1,2,203,14778.3251231527,0,0,0,2,0,0,"0",1
0,1,2,163,18404.9079754601,110429.447852761,6,6,3,0,0,"0",1
0,12,6,111695069,0.161153040695109,4.77192059391628,28.0833333333333,32.6666666666667,11722705,0,62230.5,"0",0
0,2,2,20713,193.115434751123,10042.0026070584,44,60,3,0,0,"0",0
0,2,2,20690,193.330111164814,17593.0401159981,50,132,3,0,0,"0",0
0,2,2,21101,189.564475617269,6255.62769536989,25,41,3,0,0,"0",0
0,2,8,7269235,1.37566057501236,0,0,0,1030604.71428571,1,0,"0",0
0,1,3,96,41666.6666666667,0,0,0,1.5,0,0,"0",1
0,16,13,5628340,5.15249611786068,1792.18028761589,84.9375,671.384615384615,23907.3333333333,1,312330,"0",0
0,22,20,53453091,0.785735664940312,86.1690112551209,107.636363636364,111.9,7644.10526315789,1,186086,"0",0
0,11,10,44819194,0.468549255928163,1.47258337577423,6,0,4458147.55555556,0,28187.5,"0",0
0,2,2,46225,86.5332612222823,8220.65981611682,31,159,3,0,0,"0",0
0,2,0,3,666666.666666667,4e+06,6,0,0,0,0,"0",0
0,2,2,21897,182.673425583413,7124.26359775312,31,47,4,0,0,"0",0
0,2,2,20816,192.159877017679,10376.6333589547,38,70,3,0,0,"0",0
0,42,40,115844565,0.707845033558545,152.661456322962,57.7857142857143,381.45,2887909.38461538,1,48412,"0",0
0,2,2,21198,188.697046891216,8491.36711010473,31,59,3,0,0,"0",0
0,2,2,46620,85.8000858000858,5748.60574860575,32,102,2,0,0,"0",0
0,12,8,5110487,3.91352135324872,313.27738432756,108.083333333333,38,32970.4285714286,1,0,"0",0
0,2,2,20961,190.8305901436,6297.4094747388,25,41,2,0,0,"0",0
0,16,14,245805,122.047964850186,33616.0777852363,105.0625,470.142857142857,8621.46153846154,1,0,"0",0
0,2,2,53013,75.4531907268029,3848.11272706695,43,59,2,0,0,"0",0
