Unnamed: 0,app_id,app_name,review_id,language,review,timestamp_created,timestamp_updated,recommended,votes_helpful,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played
21373828,571740,Golf It!,81141992,english,very creative communityx so it doesnt get boring,1606693217,1606693217,True,0,0,0.4926238059997559,0,False,False,True,76561198013605222,45,3,2729.0,115.0,1972.0,1611009835.0
18302395,214950,Total War: ROME II - Emperor Edition,12714090,russian,best,1414787716,1414787716,True,0,0,0.0,0,True,False,False,76561198034621905,71,2,4646.0,0.0,4590.0,1415218354.0
4110915,227300,Euro Truck Simulator 2,82977371,czech,gut,1608744087,1608744087,True,0,0,0.0,0,False,False,False,76561198854387149,30,1,8068.0,0.0,8068.0,1594819267.0
2406810,264710,Subnautica,38717530,english,"great game
but when i destroyed my cyclops my fps went from 80 to 20 on my rx 580 8 gb
game really needs to be optimized but other than that its a good game",1514333667,1514333667,True,1,0,0.523809552192688,0,True,False,True,76561198255413247,50,4,1386.0,0.0,1134.0,1523760596.0
6197271,359550,Tom Clancy's Rainbow Six Siege,61181614,english,good,1578015086,1578015086,True,0,0,0.0,0,True,False,False,76561198880636803,24,1,3120.0,227.0,782.0,1610398937.0
1086471,4000,Garry's Mod,62582004,russian,топ,1580233769,1580233769,True,0,0,0.0,0,True,False,False,76561198949324428,9,1,521.0,0.0,440.0,1581537432.0
5023090,397540,Borderlands 3,65933028,tchinese,玩了一天卡了掉线再上档没了 玩NM,1585315058,1585315058,False,0,0,0.0,0,True,False,False,76561198401141501,20,1,6805.0,0.0,5971.0,1585991363.0
12928119,271590,Grand Theft Auto V,69353064,polish,"GTA V oferuje przyjemny tryb dla jednego gracza który oczywiście ma swoje minusy np.
parę nudnych misji. Fabuła jest ok, nie jest super ciekawa, chociaż nie jest też super nudna. Zakończenie jest dość słabe w moim odczuciu (niektóre z nich niestety blokują też przejście gry na 100%). Misję z paroma wyjątkami są mega przyjemne, niestety po zrobieniu ich wszystkich wieje trochę nudą. Sam singleplayer 7.5/10. Skąd więc nie polecam tej gry? Ponieważ mamy 2020 rok i w większości przypadków jest ona kupowana ze względu na tryb online. I co jest z tym trybem nie tak? WIELE. GTA online nie przypomina tak naprawdę GTA a bardziej saint’s row. Początkujący gracz jest bezsilny w porównaniu do latających mioteł które strzelają rakietami. Sesje nawiedzają tony grieferów i hackerów pragnących zepsuć ci dzień. Zarabianie na początku to jeden wielki żart więc będziesz zapierdalał za najniższą krajową by zarobić na mieszkanie czy inną posiadłość pozwalającą zarobić więcej pieniędzy.
Nie chcesz by ktoś rozwalił twój ładunek więc będziesz używał glitchy na wyczyszczenie sesji. Apropos błędów to jest ich ogrom od takich które sprawiają zablokowanie postaci w miejscu gdzie jedynym wyjściem jest restart gry do takich który usuwają dorobek graczy.
Warto też wspomnieć o długawych loadingach (ok. 10 min), toksycznej społeczności i masie paywalli. Więc czy GTAO ma jakieś plusy? Fun grania z przyjaciółmi (chociaż też nie zawsze) Jeżeli masz zamiar kupić GTA V ze względu na tryb online a jesteś bardziej solo typem gracza to stanowczo odradzam.",1589789411,1593351227,False,0,0,0.0,0,True,False,False,76561198312691364,22,11,49403.0,517.0,36039.0,1610388937.0
11011102,239030,"Papers, Please",53541747,english,"I got this for a steal on sale. Despite seeing a few gameplays on youtube the characters and story were still quite compelling although less so than if I had played a blind run. I hadn't seen the ending, though, which was very rewarding and it's great to play a game where my decision have a meaningful and lasting impact.",1562258790,1562258790,True,0,0,0.4791666567325592,0,True,False,False,76561198279656115,41,3,284.0,0.0,284.0,1561713997.0
750254,620,Portal 2,54690524,english,"игра крутая ( классная) а задумка ну вообще прикол
мне нравится витли ( уитли ) он здох (умер)
как мой друг ( Артём Муха )",1566170504,1566170504,True,1,0,0.52173912525177,0,True,False,False,76561198096194979,172,27,301.0,0.0,284.0,1586355654.0
17260368,377160,Fallout 4,27683119,english,"This game is intense from start to finish.  For fans of the fallout series, this game definitely takes it to the next level and introduces a perspective from pre-war that kind of opens up a new idea.  There are multiple faction paths that you can take, which also give it a new edge in completing the game in a way that fallout has missed for some time.  The DLC here is significantly lacking, with the exception of Far Harbor (kind of like that swamps DLC from fallout 3, but much more forgiving instead of unloading 3 clips of bullets into each enemy just to have 3 more back them up) but overall it's great.

Replayability is questionable; how much time do you really want to spend building up communities only to think to yourself ""i want to start a fresh game"", and then you realize that your 140 hours of community building has to be restarted (or possibly ignored; let them die!).",1480174799,1542892399,True,0,0,0.0,0,True,False,False,76561198016938475,83,4,9795.0,0.0,9025.0,1545345315.0
12559111,312530,Duck Game,24949287,schinese,非常欢乐，4人包送给小伙伴一起玩特别棒,1471331924,1471331924,True,0,0,0.0,0,True,False,False,76561198268626282,21,2,268.0,0.0,141.0,1528717712.0
660085,420,Half-Life 2: Episode Two,29157183,russian,Эта игра не нуждается в обзоре.,1484033069,1484033069,True,0,0,0.0,0,True,False,False,76561198320176355,81,26,455.0,0.0,375.0,1585580535.0
3752595,427520,Factorio,80964700,english,"This is an incredible game, with a large amount of depth. You play as a miner trying to escape a barren, randomly generated planet that has a strong age of empires 2 vibe visually. At first, you will build small coal powered machines to harvest your raw materials, then you will progress through a tech tree that allows you to build more interesting electrically powered machines, fresh weapons, multiple combat vehicles, trains, artillery, upgrades, and cool new gadgets to slap on your modular space miner suit (once researched and fabricated). The game will even help you to consider your choices morally. You can pollute the atmosphere as much as you would like but the result is angering the locals, who happen to be giant bug creatures that nurture only each other and hatred. Towards you. Perhaps you can find a way to placate the native fauna and still create a few thousand circuit boards an hour with a little luck and enough time on your hands. Whether you like resource management, or rpg like tree progression, whether you enjoy shooting nukes at alien insects from train car mounted artillery or seeing if you can use the in-game components to create an alarm to let you know when that one assembler in the corner runs out of plastic (again), be it making a bunch of weapons to tote like a mad man or simply seeing how many pairs of mechanical exo legs you can fit on your suit to become space sonic, this game will not leave you without options, nor will it force you to make any specific choice. Factorio also sports an excellent modding community, so you can add content or tweak game-play elements at your desire. Enjoy this game and its limitless potential, there are few like it and once you realize that you are the factory, you will expand without limit and most likely surprise yourself when you see what you are capable of.",1606609283,1606609283,True,0,0,0.0,0,True,False,False,76561198010317552,128,6,3228.0,0.0,3226.0,1606609641.0
3946682,294100,RimWorld,24465649,english,"Smith's beloved dog Chuck was killed by a raider.  Smith was forced to eat Chuck.  Smith went mad, stripped naked, and gleefully torched the place.  Everyone died.

Excellent.",1469216830,1469216830,True,1,0,0.0,0,True,False,True,76561197969359936,626,4,157143.0,1360.0,2645.0,1610756792.0
1272741,4000,Garry's Mod,38683214,english,"Bought for 1$ and have 380 hours so far, worth it if you can get on sale",1514261849,1514261849,True,1,0,0.5258620381355286,0,True,False,False,76561198263139693,98,24,26096.0,0.0,17946.0,1584588744.0
3630741,367520,Hollow Knight,77031573,english,"My highlight of 2020. Hollow Knight is a masterpiece; it's clear Team Cherry put a lot of thought and love into crafting every part of this game, and I look forward to Silksong.

Also Quirrel best boy.",1601825857,1601825857,True,1,0,0.523809552192688,0,True,False,False,76561198111053132,63,5,2847.0,0.0,2524.0,1602348553.0
14182949,578080,PLAYERUNKNOWN'S BATTLEGROUNDS,61210406,russian,Yebishe na igre - eto fakt,1578056514,1578056514,False,2,0,0.5419847369194031,0,True,False,False,76561198142470754,98,1,75028.0,0.0,70995.0,1598193398.0
8691908,48700,Mount & Blade: Warband,15842914,dutch,"In my opinion the controls,multiplayer, camera angle and the game itself just don't feel good.. These things mixed together into the game just make me feel annoyed/irritated.. Because I have seen SOME footage that looked pretty cool, but no matter what I do I just can't find anything to enjoy in this game",1431716815,1431716815,False,0,3,0.3983122110366821,0,True,False,False,76561198030222464,52,1,1318.0,0.0,97.0,1587904617.0
20015110,489830,The Elder Scrolls V: Skyrim Special Edition,62155746,english,Great game.,1579557549,1579557549,True,0,0,0.0,0,False,False,False,76561198112640824,37,2,8541.0,0.0,4035.0,1604888306.0
12667532,113200,The Binding of Isaac,32919674,russian,+,1498637875,1498637875,True,0,0,0.0,0,True,False,False,76561198101506350,119,4,454.0,0.0,279.0,1590265990.0
4397804,227300,Euro Truck Simulator 2,31841407,swedish,⠀⠀⠀,1495204539,1495204539,True,1,0,0.523809552192688,0,True,False,False,76561198066976089,54,2,36394.0,0.0,8163.0,1587304666.0
1686583,8930,Sid Meier's Civilization V,14519089,english,"I really enjoyed this game before I got the DLCs. Then Afterwards I binge played for about 10 hrs, they add a lot of depth to the game, a lot of fun. My only complaint is that during some of the larger games when you get into them it seems like there isn't enough happeneing. But regardless love this game.",1424202184,1424202184,True,1,0,0.523809552192688,0,True,False,False,76561198086192699,49,1,6609.0,0.0,5526.0,1484888690.0
9219270,203160,Tomb Raider,60328300,brazilian,jogo bom demais,1577032528,1577032528,True,0,0,0.0,0,True,False,False,76561198852571185,24,3,716.0,0.0,549.0,1594783351.0
19934127,364360,Total War: WARHAMMER,30341569,english," I've always loved the Total War series, but when I saw this game for $12 on humblebundle I had to pick it up. After the time I have played I believe its a great game, but not worth the $60 price tag. If you plan on picking it up, get it on g2a for a lower price. The normal Total War games are great as they are and represent history well, but the mythical and fiction elements of Warhammer make it so much more interesting and more enjoyable to play.",1488733830,1488733830,True,0,0,0.0,1,False,False,False,76561198022272470,442,8,259.0,0.0,259.0,1488737659.0
7834076,252490,Rust,85058285,english,didn tget my moneys worth in play time,1611184105,1611184105,False,0,0,0.4761904776096344,0,True,False,False,76561198088980909,87,4,90755.0,6108.0,90654.0,1611261884.0
18222047,322330,Don't Starve Together,27213906,english,v gud,1480002582,1480002582,True,0,0,0.0,0,False,False,False,76561198037655099,85,3,779.0,0.0,446.0,1484955768.0
19038058,105600,Terraria,85109281,english,its nice :),1611264287,1611264287,True,0,0,0.0,0,True,False,False,76561199098958642,22,3,614.0,43.0,614.0,1611205320.0
7891394,552520,Far Cry 5,54168173,russian,"Забудьте что это игра из серии  фар край!
Нереально красивый и затягивающий ФПС-экшен в открытом мире с шикарной атмосферой и музыкальным сопровождением, без десятков утомительных форпостов с системой зачищай-защищай. Идите строго по сюжетным миссиям и удовольствие вам гарантированно!

.... Кто не прошел - не читайте дальше....


Последний  сюжетный твист.. выглядит как подводка к перезапуск серии фалаут. Поездка к бункеру на фоне ядерных грибов.. нечто!",1563481266,1563518896,True,1,0,0.523809552192688,0,True,False,False,76561198083621215,90,36,3753.0,0.0,2166.0,1588690525.0
4439908,227300,Euro Truck Simulator 2,20183330,norwegian,Awesome game :),1451664270,1451664270,True,0,0,0.0,0,True,False,False,76561198155764141,19,1,26541.0,0.0,7276.0,1603300998.0
3667007,367520,Hollow Knight,64656629,schinese,奥日和空洞，双子品，真的好玩，另外苦痛之路的设计者，你适合马里奥创作,1583595000,1583595000,True,0,0,0.0,0,True,False,False,76561198344281301,124,10,4265.0,0.0,4265.0,1583594923.0
6796308,945360,Among Us,80004909,english,YES,1606343966,1606343966,True,0,0,0.0,0,True,False,False,76561198121203543,89,3,585.0,0.0,585.0,1606343999.0
19417266,218620,PAYDAY 2,18244347,english,"sup, rewriting this review as payday 2 is currently going up shits-creek without a paddle or anything that can be used as one.

the game is starting to feel like it's pay to win as the only decent weapons are paid fucking DLC and the newer DLCs are up to over $8.00CDN and kind of underwhelming seriously if you're going to make a weapon pack DLC that's eight fuckin bucks at least add more than 3 weapons, at least make it 8 bucks for 8 weapons.

and the heists are getting worse and worse, the only good heist that has been added in my opinion is the scarface mansion heist, like i said, this game's going up shits-creek without a paddle. how about this for a heist, fort fucking knox! overkill pls make that happen.

and overkills anti-cheat, oohohoho don't even get me started, please refer to this video as i would prefer not to write about it but one thing i will say is that if someone does cheat, the game just says they're cheating unless you have ""auto kick cheaters"" enabled: https://www.youtube.com/watch?v=4iu1xRG79AQ

above all else overkill just needs to listen to their community. release some more weapons that arn't DLC and make challenges that are actually worth doing, like getting the arbiter grenade launcher, i still have 2 cases and 4 keys to find but hell it's almost worth it, just don't make those challenges DLC.

above all else i reccomend this to people who can stant getting kicked fiffty thousand times before finding a host who actually has a brain.",1443495094,1490501037,True,0,0,0.0,0,True,False,False,76561198126726345,185,30,86730.0,0.0,65071.0,1595476092.0
11216732,72850,The Elder Scrolls V: Skyrim,46695166,english,Best RPG Open world Forever,1543022967,1543022967,True,0,0,0.0,0,True,False,False,76561198084883065,118,10,184801.0,0.0,160492.0,1609761918.0
6098923,359550,Tom Clancy's Rainbow Six Siege,65032528,english,even tho its not the newest game its still a really good one to play casually or competively,1584200402,1584200402,True,0,1,0.0,0,True,False,False,76561198952834683,10,2,63665.0,888.0,16503.0,1610724694.0
3299730,250900,The Binding of Isaac: Rebirth,82407069,english,yes,1608012501,1608012501,True,0,0,0.0,0,True,False,False,76561198893726058,28,11,2769.0,0.0,2743.0,1608613367.0
3734211,367520,Hollow Knight,35493319,english,"This is my favourite metroidvania and probably one of my favourite games of all time. The art style is amazing and soundtrack is superb. I enjoyed meeting each in game character because they are all interesting and entertaining. All levels are really well thought out and connect really well. Most areas have more than one way to enter them, each utilising different abilities. The abilities are fun and well thought out. It's always clear where each power can be used. The movement feels great and the combat is challlenging and fun. Badges allow a ton of customisation options and they actually feel like they make a difference. I have played through it many times and it took me about 30 hours to beat the game, almost 60 hours to 100% it. Would definitely recommend this to anyone who loves platforming and a challenge. 
10/10",1507204690,1507204690,True,1,0,0.523809552192688,0,True,False,False,76561198130236904,398,4,4057.0,0.0,3086.0,1562840894.0
5936432,359550,Tom Clancy's Rainbow Six Siege,77003108,schinese,挺好玩的游戏但是有些设定不行  平均100级才开始算入门玩家,1601782062,1601782062,True,0,1,0.0,0,False,False,False,76561198317880908,9,1,73929.0,561.0,57460.0,1609665945.0
8788851,1118200,People Playground,64331461,english,It's great to take out anger on this it feels good to smash everything!,1583031765,1583031765,True,0,0,0.0,0,True,False,False,76561198844423159,31,7,1947.0,0.0,983.0,1604011703.0
9440240,238460,BattleBlock Theater,10801432,english,"best game ever :D CAAAAATS
",1403716826,1403716826,True,0,0,0.0,0,True,False,False,76561198019308184,84,5,415.0,0.0,260.0,1419455499.0
7553018,252490,Rust,52200398,turkish,"Aksiyon dolu,Eğlenceli bir OYUN oynamanızı Öneririm",1561844014,1575149511,True,0,0,0.0,0,True,False,False,76561198354200109,49,6,38791.0,155.0,8151.0,1610831408.0
14186755,578080,PLAYERUNKNOWN'S BATTLEGROUNDS,61071130,schinese,进游戏的时候自由语言应该开放不应该等到一分钟后,1577897802,1577897802,True,0,0,0.0,0,True,False,False,76561198873163769,1,1,89598.0,0.0,88207.0,1589962867.0
151206,292030,The Witcher 3: Wild Hunt,63054051,koreana,"말이 필요 없는 인생게임
몰입될 수 밖에 없는 사운드 그래픽 스토리..
최고라고 밖에 평할 수 없다",1580992876,1580992876,True,0,0,0.0,0,True,False,False,76561198971747544,6,1,3691.0,0.0,3552.0,1581252562.0
8616184,48700,Mount & Blade: Warband,63774271,brazilian,"Mundo livre e sistêmico, Mount and Blade: Warband não é bem uma simulação do tempo medieval, mas é a liberdade romantizada em forma de jogo. Sem magia, sem dragões; apenas o homem contra o homem, e nisso tudo você pode ser o que quiser: Um mercenário, um vassalo, talvez criar seu próprio reino e tornar-se imperador de Calradia. Ou então, virar apenas um mercante ou só lutar contra banditos sem nome, M&B deixa você fazer o que quiser em seu mundo, e esse é seu ponto mais forte.",1582116530,1582116530,True,10,0,0.649717926979065,0,True,False,False,76561198428063915,106,8,3761.0,0.0,1972.0,1602099567.0
5946860,359550,Tom Clancy's Rainbow Six Siege,76034891,finnish,ostin tän ja taitoi löytyy,1600199089,1600199089,True,0,0,0.0,0,True,False,False,76561198204429928,15,5,2149.0,199.0,554.0,1610736998.0
13523565,271590,Grand Theft Auto V,32601251,english,Got to love when people shoot themselves in the foot I loved to play this with friends had a good laugh here and there broke the game found bugs ect however when you kill years of work because you don't like it that is going to far hope you pricks up at rockstar and take two enjoy the pay cuts as people stop buying your shit,1497988581,1497988581,False,2,0,0.5022624731063843,0,True,False,False,76561198028757706,379,21,1946.0,0.0,1930.0,1485880174.0
8814069,698780,Doki Doki Literature Club,69706154,english,iz good,1590297163,1590297163,True,0,0,0.0,0,False,False,False,76561198079776454,47,16,342.0,0.0,341.0,1590297179.0
12388980,379720,DOOM,28852894,english,"If you like intense gore, fountains of blood, Demons and Hell, I highly recommend this game!#

10/10",1483151969,1543188876,True,1,0,0.52173912525177,0,True,False,False,76561198055683700,247,8,3196.0,0.0,2558.0,1544699994.0
13373583,271590,Grand Theft Auto V,45615823,brazilian,top,1541310861,1541310861,True,0,0,0.0,0,True,True,False,76561198845892650,37,4,11625.0,0.0,6503.0,1593647242.0
20379497,304390,For Honor,55760595,english,This game honestly needs too much balancing and isn't the most fun game to play as a casual player. You have to commit to much time to get good enough to vs most the play base you will face against. I would say don't waste your money for this game.,1571993699,1602406089,False,0,0,0.0,0,True,False,False,76561198117754960,35,5,7454.0,0.0,4286.0,1609476817.0
17297682,377160,Fallout 4,19941548,english,Before buying this game I recommend you stock up on food and water to keep nearby as you will likely not be leaving your desk.,1451071466,1451071466,True,1,1,0.0,0,False,False,False,76561198067943486,227,9,34756.0,0.0,4197.0,1600966404.0
7829652,252490,Rust,84879056,english,"Its fun if you like survival games
",1610924409,1610924409,True,0,0,0.0,0,True,False,False,76561198864995970,11,2,882.0,882.0,577.0,1610956506.0
6631631,359550,Tom Clancy's Rainbow Six Siege,31424819,english,yeah it does have a lot of bugs but this game is amazing.,1493412635,1574980999,True,0,0,0.0,0,True,False,False,76561198201045638,82,2,61892.0,0.0,45818.0,1608483644.0
13905533,578080,PLAYERUNKNOWN'S BATTLEGROUNDS,73603041,koreana,"장점: 단점이 없음, 단점: 장점이 없음",1596280667,1596280667,True,0,0,0.0,0,True,False,False,76561198863640407,2,1,20068.0,0.0,20044.0,1596283872.0
2043969,381210,Dead by Daylight,39610315,english,They have ruined this game with all these shitty new killers.,1516900392,1516900392,False,0,1,0.4761904776096344,1,True,False,False,76561198119520435,74,4,14268.0,0.0,7211.0,1578240009.0
7458968,252490,Rust,61306619,russian,Клаз 10/10,1578167130,1578167130,True,0,0,0.0,0,False,False,False,76561198850401384,15,2,134732.0,5501.0,61340.0,1610822219.0
21102017,236850,Europa Universalis IV,55409436,english,Great DLC simulator,1570033351,1570033351,True,1,3,0.5199999809265137,0,True,False,False,76561198001142200,134,10,16033.0,0.0,14087.0,1598736080.0
21078050,236850,Europa Universalis IV,73788408,english,it's all fun and games until you get a coalition.,1596593164,1596593164,True,1,1,0.5089285969734192,0,True,False,False,76561198280876183,59,4,37102.0,808.0,32455.0,1610683365.0
17546552,374320,DARK SOULS™ III,25177324,russian,Шедевр! но с халтуркой.,1472286767,1472286767,True,0,0,0.0,0,True,False,False,76561198083012982,606,13,10952.0,0.0,5210.0,1606597054.0
21510985,367520,Hollow Knight,70964188,english,Don't question. Just play! It's that good.,1592453373,1592453373,True,0,0,0.0,0,False,False,False,76561198083547902,72,5,4996.0,0.0,4401.0,1592918539.0
14670939,578080,PLAYERUNKNOWN'S BATTLEGROUNDS,42638006,tchinese,連線越來越差,1528661676,1528661676,False,1,0,0.523809552192688,0,False,False,False,76561197999821755,10,1,69505.0,0.0,36266.0,1609655863.0
16897527,275850,No Man's Sky,24886611,english,"Update 4 years after my negative review changing to positive. 
Hello Games, the comeback story.",1471100240,1596643989,True,0,0,0.5434368848800659,0,True,False,False,76561198046503961,1259,37,445.0,0.0,86.0,1607789939.0
5439264,782330,DOOM Eternal,65748713,english,"You've heard of run and guns and fun runs, this is a fun run and gun.",1585099092,1585099092,True,0,0,0.0,0,True,False,False,76561198028460521,160,3,1019.0,0.0,448.0,1594413738.0
21262256,39210,FINAL FANTASY XIV Online,41033903,english,"A great mmo with an abundance of content, gameplay, beautiful graphics at times and a great story that keeps you interested the whole time. If your looking for a game you want spend hundreds of hours on and not get bored, get the free trial and give it a shot you wont get dissapointed. 8/10",1521955314,1521955314,True,0,0,0.0,0,True,False,False,76561198073075401,244,4,24137.0,0.0,16572.0,1606310029.0
4235218,227300,Euro Truck Simulator 2,61903748,english,best game ever,1579122282,1579122282,True,0,0,0.0,0,True,False,False,76561199005485146,14,1,3105.0,0.0,1091.0,1598481428.0
9318914,203160,Tomb Raider,7885344,english,"Excellent story, excellent VAs, outstanding graphics. Way more puzzle oriented than Uncharted, and more engaging combat. Can't recommend it highly enough.",1386015321,1386015321,True,0,0,0.0,0,True,False,False,76561197970520828,384,8,1768.0,0.0,827.0,1467947715.0
6892401,945360,Among Us,78185400,english,"this GAME IS BULL. do not play. whenever i get imposter the game says it isn't updated, all the sudden imposter win, or everyone leaves due to an error, or by themselves. and then when i try to get imposter again, the next fifty times i get crew mate. this game sucks, stick to fall guys, at least it has a freaking real chance of winning.",1603721749,1603721749,False,0,0,0.3808424770832062,0,True,False,False,76561199078926770,3,1,4929.0,23.0,2004.0,1610643509.0
20078624,489830,The Elder Scrolls V: Skyrim Special Edition,29048496,english,Dont see much difference graphical wise then the orginal. but i also dont have an epic rig.. but still amazing.,1483663132,1483663132,True,0,0,0.0,0,False,False,False,76561198029120272,260,25,6633.0,0.0,5642.0,1506149163.0
1859432,381210,Dead by Daylight,68182492,english,nice game playing the killer is really fun,1588085725,1588085725,True,0,0,0.0,0,True,False,False,76561198796401789,43,1,3083.0,0.0,1549.0,1609085333.0
10460341,274190,Broforce,10681909,english,"Extremely fun retro style game, I would highly, highly reccomend this",1403469664,1403469664,True,0,0,0.0,0,True,False,True,76561198080258342,32,2,798.0,0.0,760.0,1436066650.0
17009391,323190,Frostpunk,42353795,schinese,游戏是好游戏但是就三个关卡？,1527569402,1527569402,True,0,0,0.0,0,True,False,False,76561198311353162,51,1,7720.0,0.0,1818.0,1599981290.0
8317421,739630,Phasmophobia,82361059,english,10/10,1607966720,1607966720,True,0,0,0.0,0,False,False,True,76561198357634290,22,3,1489.0,86.0,1402.0,1609895124.0
6374414,359550,Tom Clancy's Rainbow Six Siege,52741827,english,one word awsome game which will steal time from your life,1561960925,1561960925,True,0,0,0.0,0,True,False,False,76561198445814545,280,7,138666.0,2889.0,74373.0,1610811978.0
21626774,447820,Day of Infamy,30431804,english,"Only played this game for a few hours and have to say its a great game.. If you liked Day of Defeat then this looks just like it and is just as much fun.

Only down side is that there isnt that many people playing at the minute (500 at most 6pm GMT). Maybe that will change in the coming weeks when it gets taken out of beta. 

Loved Insurgency and this isnt disapointing.",1489173743,1489173802,True,1,0,0.5022624731063843,0,True,False,True,76561197989894192,305,4,1144.0,0.0,178.0,1526039315.0
12978767,271590,Grand Theft Auto V,66904682,english,best,1586368235,1586368235,True,0,0,0.0,0,True,False,False,76561198373454832,6,1,45313.0,2624.0,2193.0,1611066131.0
1986488,381210,Dead by Daylight,48690626,turkish,pençeli adam ışınlanan hatun ve görünmez dayı gelirse oyunu kapatıyorum çünkü kazanamıyorum,1549031183,1577284576,False,2,1,0.4846625626087188,1,True,False,False,76561198277953084,105,5,6289.0,629.0,618.0,1610679640.0
16499596,346110,ARK: Survival Evolved,57178748,hungarian,Ossyetett jatek,1573763946,1573763946,True,0,0,0.0,0,True,False,False,76561198330902811,26,3,56476.0,0.0,51808.0,1597599538.0
4693928,431960,Wallpaper Engine,53588295,russian,Программа топ,1562281491,1562281491,True,0,0,0.0,0,True,False,False,76561198302636003,30,3,323.0,0.0,253.0,1600598244.0
14611667,578080,PLAYERUNKNOWN'S BATTLEGROUNDS,43836391,schinese,为什么总是掉线 断开连接？,1532963373,1532963373,False,0,0,0.0,0,True,False,False,76561198433452129,2,1,104553.0,0.0,55991.0,1557489871.0
6932788,945360,Among Us,77669943,english,"Fun game, Highly recommend. worth 10 bucks in my opinion.",1602884392,1602884392,True,0,0,0.0,0,True,False,False,76561199025200354,2,2,2735.0,0.0,405.0,1608844984.0
2034860,381210,Dead by Daylight,41653556,english,"If you and your friends are looking for something to play then look no further this game is it.

Still a good ass game",1524538241,1542905290,True,0,0,0.0,0,True,False,False,76561198098136055,169,13,6048.0,0.0,4941.0,1606032372.0
18794897,105600,Terraria,48517528,english,A great sandbox survival game. 10/10,1548309619,1548309619,True,1,0,0.5025907158851624,0,True,False,False,76561198327383492,48,6,37350.0,3039.0,3231.0,1611080753.0
5587966,413150,Stardew Valley,77621108,brazilian,"Simplesmente genial, nunca acreditei que um jogo de fazendinha poderia ser tão bom!",1602803121,1602803121,True,1,0,0.523809552192688,0,True,False,False,76561198079539935,25,6,2603.0,256.0,1623.0,1611097704.0
475201,70,Half-Life,78175182,english,S++ tier game,1603704387,1603704387,True,0,0,0.0,0,True,False,False,76561198277223346,85,17,390.0,0.0,390.0,1589447173.0
4435535,227300,Euro Truck Simulator 2,21079589,english,BEST GAME,1455035557,1455035557,True,0,0,0.0,0,True,False,False,76561198161315903,48,6,3331.0,0.0,2416.0,1536037473.0
13690069,271590,Grand Theft Auto V,20374671,schinese,"    这部游戏非常出色。因为我太喜欢这款游戏，所以评测难免过于主观。
    GTA5是一款电影味道十足的游戏，我在玩的时候总是不知不觉地融入游戏中，仿佛自己不是玩家，而是其中的角色。个人觉得主角的对话是一大亮点，使得主角的性格十分鲜明。过场动画不长，但是可以营造出很适合的气氛。从电影的角度来说，GTA5很好看。
    当然，归根结底这是一款游戏。作为游戏，GTA5很好玩。交通工具和武器非常丰富，给予我很强烈的新鲜感。在做任务时我总是十分投入，有点紧张，心跳加速，完成任务后很有成就感。
    游戏中塑造了一座富有生机，真实感十足的城市，留给玩家很大的探索空间。我觉得在这座城市里闲逛也是一件很有意思的事情。R星十分用心地加入许多细节、彩蛋。
    不过，个人对GTAOL兴趣不大，原因有二：一、经常断线。二、我觉得其中的任务不太动人。
    如果要评分的话，9.5/10.

    
",1452175211,1452175211,True,0,0,0.0,0,True,False,False,76561198263435061,42,6,13233.0,0.0,8984.0,1576394973.0
15090644,578080,PLAYERUNKNOWN'S BATTLEGROUNDS,36529297,schinese,游戏体验极差 优化差 服务器差   外挂满天飞  真的没法玩 。游戏本身还行 想要入手的朋友慎重考虑。98块钱可以买其他好玩的游戏。真心不推荐！！,1510744746,1510744746,False,0,0,0.0,0,False,False,True,76561198135805827,105,6,10079.0,0.0,2750.0,1552416271.0
3085630,1225330,NBA 2K21,77307295,spanish,"Error tras error , no vuelvo a confiar en esta compañia",1602283575,1602283575,False,16,2,0.6543931365013123,0,False,False,False,76561199091248788,2,2,9774.0,54.0,2444.0,1610319766.0
12903663,271590,Grand Theft Auto V,70567435,koreana,"goodriwhdk
",1591763394,1591763394,True,0,0,0.0,0,True,False,False,76561198117845499,10,4,7246.0,0.0,2593.0,1609731772.0
613385,240,Counter-Strike: Source,13855643,english,Needed this game for GMOD textures.Original  Counter strike is better but global offensive is not as good.,1420498326,1460915280,True,12,0,0.5194180607795715,0,True,False,False,76561198038783761,1123,71,1085.0,0.0,1085.0,1460915206.0
1940475,381210,Dead by Daylight,55371964,schinese,要么登不上要么红网 打了一上午 屠夫隔板刀 翻窗翻板拉回 救人救不下来 玩你妈恐怖游戏这叫灵异游戏 有那功夫出皮肤出文档把土豆服务器换了 把阴间bug修一修 刷血点的开挂的封一封 比他妈什么不强,1569893663,1598329380,False,0,0,0.676564633846283,0,True,False,False,76561198984740726,3,2,5321.0,0.0,375.0,1609425592.0
5231042,1190460,DEATH STRANDING,83875092,schinese,游戏前期玩法单一，让人有点摸不到边。但到中后期，剧情开始明朗，拿到了武器，面对BT和米尔人有一战之力时，玩家一定能切身实地的感受到送快递带来的快乐，所以坚持玩下去，这是一款神作！,1609648292,1609648292,True,0,0,0.0,0,False,False,False,76561198981313273,27,3,1036.0,150.0,903.0,1610619547.0
